,emotion,path
1050,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
1051,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav
1052,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav
1053,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
1054,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav
1055,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
1056,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
1057,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav
1058,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
1059,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
1060,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-01-18.wav
1061,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-02-18.wav
1062,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-02-18.wav
1063,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
1064,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
1065,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav
1066,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-02-18.wav
1067,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav
1068,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
1069,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
1070,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav
1071,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
1072,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
1073,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-01-18.wav
1074,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
1075,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-02-18.wav
1076,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-02-18.wav
1077,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
1078,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
1079,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
1080,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
1081,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
1082,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
1083,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
1084,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
1085,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav
1086,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav
1087,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav
1088,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
1089,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-02-19.wav
1090,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav
1091,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav
1092,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-02-19.wav
1093,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav
1094,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
1095,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav
1096,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav
1097,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
1098,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav
1099,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
1100,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav
1101,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav
1102,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav
1103,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav
1104,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
1105,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
1106,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
1107,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
1108,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
1109,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
1110,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav
1111,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
1112,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
1113,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav
1114,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
1115,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav
1116,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav
1117,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav
1118,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
1119,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
1120,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
1121,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
1122,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
1123,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
1124,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
1125,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
1126,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
1127,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
1128,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
1129,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
1130,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav
1131,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav
1132,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-02-19.wav
1133,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav
1134,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav
1135,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
1136,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav
1137,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav
1138,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
1139,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav
1140,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
1141,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
1142,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
1143,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
1144,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
1145,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
1146,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
1147,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
1148,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
1149,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
1150,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
1151,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
1152,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
1153,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
1154,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
1155,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
1156,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
1157,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
1158,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
1159,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
1160,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
1161,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
1162,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
1163,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
1164,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
1165,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
1166,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
1167,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
1168,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
1169,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
1170,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
1171,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
1172,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
1173,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
1174,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
1175,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
1176,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
1177,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
1178,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
1179,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
1180,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
1181,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
1182,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
1183,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
1184,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
1185,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
1186,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
1187,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
1188,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
1189,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
1190,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
1191,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
1192,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
1193,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
1194,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
1195,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
1196,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
1197,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
1198,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
1199,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
1200,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
1201,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
1202,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
1203,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
1204,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
1205,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav
1206,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
1207,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
1208,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
1209,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
1210,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
1211,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
1212,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
1213,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
1214,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
1215,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
1216,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
1217,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
1218,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
1219,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
1220,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
1221,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
1222,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
1223,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
1224,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
1225,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
1226,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
1227,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
1228,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
1229,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
1230,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
1231,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
1232,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
1233,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
1234,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
1235,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
1236,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
1237,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
1238,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
1239,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
1240,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
1241,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
1242,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
1243,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
1244,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
1245,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
1246,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
1247,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
1248,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
1249,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
1250,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
1251,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
1252,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
1253,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
1254,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
1255,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
1256,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
